fecha,temp_max,temp_min,presion_max,presion_min,rocio_max,rocio_min,viento_promedio,radiacion,precipitacion_total
1985-12-12 06:00:00+00:00,21.3575,6.8075,788.1724,780.33673,8.407499,4.1575,9.655003,18.96,0.6
1985-12-13 06:00:00+00:00,21.8075,9.307501,788.4591,781.5945,9.057501,4.5575,6.8394413,18.15,0.0
1985-12-14 06:00:00+00:00,18.7075,8.307501,791.04956,785.5709,8.057501,6.1075,9.358234,13.91,0.0
1985-12-15 06:00:00+00:00,19.5075,6.9575,790.4608,783.8239,8.807501,4.7075,6.6606026,16.48,0.0
1985-12-16 06:00:00+00:00,17.9575,8.057501,789.6955,782.3893,9.1075,5.9075,4.9248166,14.94,0.0
1985-12-17 06:00:00+00:00,18.3575,7.3075,788.7456,782.158,9.6075,5.7575,5.30471,16.15,0.0
1985-12-18 06:00:00+00:00,17.6075,6.5075,788.8709,782.3018,8.9575,5.8075,5.360989,15.32,1.5
1985-12-19 06:00:00+00:00,14.557501,8.2075,789.29144,786.1738,8.407499,7.0575,9.096011,8.79,0.90000004
1985-12-20 06:00:00+00:00,16.5575,5.4575,789.96466,784.2486,8.7075,5.4075,4.5782804,14.77,0.90000004
1985-12-21 06:00:00+00:00,16.5575,8.2075,791.37067,786.99347,9.157499,7.0575,4.874086,13.89,0.2
1985-12-22 06:00:00+00:00,16.4575,7.6575,789.74445,785.27277,9.9575,7.3575,4.854345,13.29,0.0
1985-12-23 06:00:00+00:00,17.0575,9.907499,787.9344,783.3411,10.657499,7.1575,4.2981963,13.08,0.0
1985-12-24 06:00:00+00:00,18.2575,7.5575,786.9194,780.1209,9.4575,4.8575,8.1217375,13.72,0.0
1985-12-25 06:00:00+00:00,18.5575,8.7075,789.3359,784.0836,8.8575,5.6075,9.24402,11.76,0.0
1985-12-26 06:00:00+00:00,19.2575,8.557501,790.1998,784.89044,8.657499,4.7075,6.7579656,17.82,0.0
1985-12-27 06:00:00+00:00,20.7575,6.8075,791.49536,783.96625,7.7075,1.7574999,6.469904,19.0,0.0
1985-12-28 06:00:00+00:00,20.407501,9.657499,791.2742,784.8767,9.9575,3.5575,4.730214,18.63,0.0
1985-12-29 06:00:00+00:00,20.907501,8.6075,790.3391,782.8073,8.307501,0.15749997,5.6043067,19.41,0.0
1985-12-30 06:00:00+00:00,19.9575,9.657499,789.36084,783.34973,9.3575,3.8575,4.5152197,18.5,0.0
1985-12-31 06:00:00+00:00,20.907501,7.9575,790.09265,782.1925,7.7575,-2.4925,7.1308475,19.86,0.0
1986-01-01 06:00:00+00:00,20.6075,8.0075,789.1237,784.16595,7.7575,1.1575,6.0697255,19.22,0.0
1986-01-02 06:00:00+00:00,20.2575,7.2575,787.9293,780.2241,8.7575,2.8075,5.9987755,19.21,0.0
1986-01-03 06:00:00+00:00,20.7075,7.5575,789.66205,782.18445,7.7075,1.2574999,4.962039,19.72,0.0
1986-01-04 06:00:00+00:00,21.7575,6.8575,789.173,780.6638,7.2575,0.60749996,6.802571,19.55,0.0
1986-01-05 06:00:00+00:00,16.907501,8.557501,792.1227,784.811,9.2075,5.4075,9.7614765,11.35,0.0
1986-01-06 06:00:00+00:00,18.907501,6.5075,788.7144,780.927,8.057501,5.1575,8.954353,17.01,0.0
1986-01-07 06:00:00+00:00,19.8575,5.6575,786.5886,779.12524,6.4575,2.3075,9.44542,19.18,0.0
1986-01-08 06:00:00+00:00,20.0575,6.7575,788.45844,780.1576,6.0575,2.5075,7.5387607,18.15,0.0
1986-01-09 06:00:00+00:00,19.407501,7.1075,790.0304,784.2394,7.7075,3.5575,6.6027684,18.03,0.0
1986-01-10 06:00:00+00:00,19.2575,6.8575,790.39056,783.08563,5.9075,1.5575,7.4969487,19.22,0.0
1986-01-11 06:00:00+00:00,16.6075,4.9075,789.7627,784.5501,5.4075,2.6075,8.589356,16.18,0.0
1986-01-12 06:00:00+00:00,16.3075,3.7575002,790.25836,784.29004,3.5075,-1.6425,8.870389,19.14,0.0
1986-01-13 06:00:00+00:00,12.1075,-0.9925,789.88904,783.68396,0.60749996,-11.342501,8.0774,19.23,0.0
1986-01-14 06:00:00+00:00,17.1075,2.2575,788.7028,781.90466,-0.7425,-6.9925,6.0998235,18.85,0.0
1986-01-15 06:00:00+00:00,19.7075,4.5575,788.9473,781.6293,2.2075,-5.0425,4.58586,21.24,0.0
1986-01-16 06:00:00+00:00,20.8075,3.2575,789.0791,779.5128,3.3575,-5.3925,5.7837067,21.28,0.0
1986-01-17 06:00:00+00:00,20.407501,6.3075,789.1025,780.6516,7.2575,-0.04250002,7.965664,18.64,0.0
1986-01-18 06:00:00+00:00,18.7075,5.5575,788.63904,782.68695,7.4575,1.8575001,5.853599,19.21,0.1
1986-01-19 06:00:00+00:00,18.7075,5.5075,790.3399,784.373,6.1575,-3.3425,6.699963,20.85,0.0
1986-01-20 06:00:00+00:00,19.5075,5.9575,788.58704,782.79224,6.0075,0.2575,5.553596,19.27,0.0
1986-01-21 06:00:00+00:00,19.7075,7.0575,788.7017,781.1812,7.3075,1.7075,4.953451,17.0,0.0
1986-01-22 06:00:00+00:00,20.3075,7.5075,790.2988,781.37085,6.6575,0.85749996,8.104013,16.72,0.0
1986-01-23 06:00:00+00:00,17.6075,6.1075,790.904,785.371,6.9575,0.15749997,7.5073333,17.18,0.0
1986-01-24 06:00:00+00:00,19.9575,6.6575,789.61816,784.01355,6.2575,0.85749996,6.380541,19.08,0.0
1986-01-25 06:00:00+00:00,21.0075,6.7575,789.6181,780.89404,6.5575,2.5075,8.472306,18.28,0.0
1986-01-26 06:00:00+00:00,16.8575,5.4575,791.2536,784.5825,6.4575,1.2574999,9.408507,13.08,0.1
1986-01-27 06:00:00+00:00,18.2075,4.2575,789.21436,783.56744,4.8075,-6.1925,6.9578032,21.86,0.0
1986-01-28 06:00:00+00:00,19.5575,4.1575,788.73773,780.711,0.60749996,-8.842501,6.304192,20.07,0.0
1986-01-29 06:00:00+00:00,21.3075,6.2075,789.4256,780.21356,4.2075,-4.3925,7.833655,20.46,0.0
1986-01-30 06:00:00+00:00,19.4575,8.3575,789.77313,783.33124,5.0575,-2.4925,7.3283973,17.88,0.0
1986-01-31 06:00:00+00:00,19.3575,6.5575,788.2503,782.61414,5.7575,-0.6925,7.234158,19.46,0.0
1986-02-01 06:00:00+00:00,20.8075,7.0575,789.14325,782.2849,6.2575,-0.04250002,5.069605,19.42,0.0
1986-02-02 06:00:00+00:00,21.5575,5.2075,790.00104,781.21875,5.4075,-2.8425,10.308479,20.58,0.0
1986-02-03 06:00:00+00:00,19.3575,4.4575,786.57465,778.48157,4.6075,-2.8425,16.460522,21.66,0.0
1986-02-04 06:00:00+00:00,16.907501,3.4075,784.8559,776.4118,4.7075,1.2075,18.701038,21.57,0.0
1986-02-05 06:00:00+00:00,18.657501,1.9075,785.43286,776.0992,3.8075,-2.4425,16.747034,23.01,0.0
1986-02-06 06:00:00+00:00,20.0075,1.6575,786.4075,776.49426,1.8074999,-8.4925,12.028531,24.02,0.0
1986-02-07 06:00:00+00:00,20.8075,3.5575,785.61676,775.9865,0.5575,-6.1425,12.858523,23.52,0.0
1986-02-08 06:00:00+00:00,21.2075,4.3575,786.8927,777.2093,0.2575,-7.1925,11.202179,23.28,0.0
1986-02-09 06:00:00+00:00,21.5075,5.3575,786.803,777.43524,3.1575,-2.5425,11.925454,23.47,0.0
1986-02-10 06:00:00+00:00,21.5575,5.5575,786.18256,777.6607,4.9075,0.85749996,12.546745,22.31,0.0
1986-02-11 06:00:00+00:00,21.2575,5.2075,787.446,778.0695,4.7075,0.20749998,10.721892,22.6,0.0
1986-02-12 06:00:00+00:00,21.6075,6.0575,789.761,781.3317,7.5075,0.7075,7.3166776,21.87,0.0
1986-02-13 06:00:00+00:00,20.407501,8.657499,791.1281,784.23236,8.1075,1.5074999,4.744303,19.42,0.0
1986-02-14 06:00:00+00:00,21.5575,7.1075,791.1818,782.3177,8.2075,3.7575002,9.177171,19.64,0.0
1986-02-15 06:00:00+00:00,21.657501,4.2075,791.24255,781.7967,9.0075,0.057499975,4.539303,22.06,0.0
1986-02-16 06:00:00+00:00,22.3575,8.1075,790.32495,782.63434,8.557501,-1.4425,7.1080375,21.76,0.0
1986-02-17 06:00:00+00:00,21.5575,8.057501,788.4661,780.3871,7.8574996,2.4575,9.059819,20.8,0.6
1986-02-18 06:00:00+00:00,22.0575,7.1075,788.4283,780.863,7.8574996,-3.5925,7.4667735,24.55,0.0
1986-02-19 06:00:00+00:00,23.3075,5.7575,788.688,779.95184,5.2575,-8.5425,7.0211997,25.12,0.0
1986-02-20 06:00:00+00:00,24.3075,7.9575,789.04254,780.86163,2.0575,-8.2925,6.311874,24.86,0.0
1986-02-21 06:00:00+00:00,22.7075,7.8075004,787.36847,778.37286,8.0075,0.85749996,7.648115,22.65,0.0
1986-02-22 06:00:00+00:00,20.7075,9.407499,786.24884,779.9112,8.407499,1.1075,10.2084,22.12,0.0
1986-02-23 06:00:00+00:00,17.4575,8.9575,786.3471,782.1752,8.8575,5.5075,8.109914,17.05,0.0
1986-02-24 06:00:00+00:00,17.9575,9.157499,788.51953,782.86707,8.7075,4.0575,7.9550743,19.11,1.2
1986-02-25 06:00:00+00:00,19.657501,7.8574996,789.5472,784.27826,7.5075,-3.0425,7.0996146,22.9,0.0
1986-02-26 06:00:00+00:00,21.0575,5.3575,788.47205,781.589,2.0075,-10.592501,6.9154963,26.18,0.0
1986-02-27 06:00:00+00:00,22.6075,5.9575,786.92346,777.30005,4.3575,-6.1425,9.23294,24.92,0.0
1986-02-28 06:00:00+00:00,20.5075,8.3575,788.6263,781.7191,6.2575,-1.6925,9.7671995,21.36,0.2
1986-03-01 06:00:00+00:00,19.3575,5.5075,790.2967,783.9205,7.4575,3.2575,7.6889043,22.47,0.0
1986-03-02 06:00:00+00:00,22.0075,8.657499,790.16223,782.972,8.7075,1.2075,6.628999,23.23,0.0
1986-03-03 06:00:00+00:00,23.6075,8.157499,789.75085,780.43604,7.5575,1.1075,7.920439,24.04,0.0
1986-03-04 06:00:00+00:00,21.8075,10.557501,790.7171,783.4544,8.9575,2.8575,9.633684,21.61,0.0
1986-03-05 06:00:00+00:00,22.3075,6.9075,788.34406,782.71375,8.8575,2.3075,12.447448,24.87,0.1
1986-03-06 06:00:00+00:00,23.8075,7.7075,790.31445,781.56976,7.9075,-2.9925,9.307446,24.87,0.0
1986-03-07 06:00:00+00:00,21.9575,8.0075,788.65375,782.06824,8.2075,1.2574999,11.72398,23.84,0.0
1986-03-08 06:00:00+00:00,23.2075,5.5075,788.8984,779.2347,3.7575002,-6.9425,9.462316,27.09,0.0
1986-03-09 06:00:00+00:00,23.5575,6.8575,790.1161,780.75964,1.4575,-4.0924997,9.588394,27.05,0.0
1986-03-10 06:00:00+00:00,24.8575,6.2075,790.0008,780.21356,1.4575,-6.2425,8.4970045,26.97,0.0
1986-03-11 06:00:00+00:00,24.5075,5.7075,788.2745,778.40045,-1.5425,-11.942499,14.072488,27.78,0.0
1986-03-12 06:00:00+00:00,23.1075,4.2075,784.82733,774.613,-5.2925,-9.8925,17.197937,27.59,0.0
1986-03-13 06:00:00+00:00,22.907501,3.8075,784.51544,773.91315,-3.0425,-9.4925,16.37582,27.78,0.0
1986-03-14 06:00:00+00:00,23.657501,4.2575,785.62415,775.3299,-1.7425001,-10.2425,13.017567,27.83,0.0
1986-03-15 06:00:00+00:00,25.3575,6.0075,786.9321,776.3509,3.3075,-9.442499,8.459989,28.29,0.0
1986-03-16 06:00:00+00:00,25.0575,10.057501,787.49677,781.8127,4.9575,-2.3925,7.330095,27.42,0.0
1986-03-17 06:00:00+00:00,25.4575,8.0075,787.8435,778.6509,4.8075,-0.14250001,11.768893,27.25,0.0
1986-03-18 06:00:00+00:00,25.0575,6.7075,785.50916,776.9662,3.1575,-5.8425,14.049049,28.04,0.0
1986-03-19 06:00:00+00:00,24.5575,5.6075,786.0644,776.2532,-0.29250002,-6.6925,11.695781,28.59,0.0
1986-03-20 06:00:00+00:00,23.407501,5.5075,790.5732,779.8668,2.2575,-1.8925,12.293799,23.38,0.0
1986-03-21 06:00:00+00:00,14.2575,2.4575,791.54205,786.57135,1.8575001,-2.1925,14.434979,21.23,0.0
1986-03-22 06:00:00+00:00,16.8575,0.057499975,790.8116,785.72943,0.35749996,-8.092501,10.503161,28.39,0.0
1986-03-23 06:00:00+00:00,19.157501,3.6075,791.1542,784.3896,2.3575,-7.9425,9.490541,29.16,0.0
1986-03-24 06:00:00+00:00,18.907501,1.9575,790.9067,783.49347,3.4575,-8.592501,9.694617,29.04,0.0
1986-03-25 06:00:00+00:00,20.6075,4.8575,789.83636,783.9042,4.1075,-5.9925,8.511855,29.42,0.0
1986-03-26 06:00:00+00:00,23.0075,6.3075,790.31805,782.5862,4.4575,-3.6925,9.244141,28.58,0.0
1986-03-27 06:00:00+00:00,22.157501,5.6575,790.23627,783.7232,6.2075,-2.4925,9.964369,27.1,0.0
1986-03-28 06:00:00+00:00,21.0075,7.4575,791.4616,784.98035,7.2575,0.2575,10.330228,25.79,0.0
1986-03-29 06:00:00+00:00,22.407501,7.4575,790.50665,784.9855,7.6075,-0.04250002,7.4735913,26.3,0.0
1986-03-30 06:00:00+00:00,22.8075,9.807501,789.9963,784.0208,8.0075,1.0575,8.53464,25.31,0.0
1986-03-31 06:00:00+00:00,25.7575,10.907499,790.44403,783.4201,7.7575,-3.4925,8.090702,27.91,0.0
1986-04-01 06:00:00+00:00,26.3575,10.7075,791.64075,784.58014,7.2075,-2.7925,8.458123,27.23,0.0
1986-04-02 06:00:00+00:00,26.5575,10.4575,788.51056,781.171,11.0075,1.5074999,8.67256,24.69,1.5
1986-04-03 06:00:00+00:00,26.0075,9.6075,786.347,778.0503,9.5075,-0.44250003,11.462129,27.46,0.0
1986-04-04 06:00:00+00:00,27.1075,9.5075,787.08514,778.06415,4.6575,-4.0425,8.939925,27.38,0.0
1986-04-05 06:00:00+00:00,26.907501,11.2575,789.24524,780.923,5.8075,-3.5925,6.5437546,27.99,0.0
1986-04-06 06:00:00+00:00,25.7575,13.657499,790.78296,785.04083,11.807501,5.1575,7.675179,23.47,2.3
1986-04-07 06:00:00+00:00,25.8575,11.807501,791.7013,785.58453,11.6075,-0.04250002,8.627612,26.82,0.0
1986-04-08 06:00:00+00:00,27.407501,10.8575,791.0815,785.9948,10.6075,-4.5425,8.856835,28.71,0.0
1986-04-09 06:00:00+00:00,27.5075,12.7575,790.4507,784.01166,8.907499,-4.5425,9.23476,29.04,0.3
1986-04-10 06:00:00+00:00,25.7575,12.7075,788.40076,782.85583,11.657499,4.8575,8.110759,24.21,3.4
1986-04-11 06:00:00+00:00,25.657501,10.9575,787.5,781.0601,11.057501,3.7075,5.579286,25.44,1.4
1986-04-12 06:00:00+00:00,26.2575,11.657499,788.67163,780.3755,11.407499,4.2075,6.879865,24.33,0.4
1986-04-13 06:00:00+00:00,25.8575,13.307501,788.40015,782.2325,12.157499,6.9075,5.218517,24.33,6.1999993
1986-04-14 06:00:00+00:00,24.5075,12.557501,789.05054,782.56165,11.907499,5.6075,5.2759023,22.86,0.2
1986-04-15 06:00:00+00:00,23.5075,12.2575,791.185,785.7728,11.807501,7.6075,5.8206964,24.7,3.0
1986-04-16 06:00:00+00:00,21.407501,12.2075,790.71735,785.88873,12.1075,8.407499,5.0946937,19.04,13.3
1986-04-17 06:00:00+00:00,21.407501,10.657499,789.70807,784.58014,11.307501,6.3075,7.612063,24.13,3.1
1986-04-18 06:00:00+00:00,21.8575,10.557501,788.59845,783.1657,11.9575,7.4575,6.738425,23.36,0.2
1986-04-19 06:00:00+00:00,22.3575,11.807501,789.5084,784.968,12.0075,7.5575,6.5447927,22.99,0.2
1986-04-20 06:00:00+00:00,23.0575,8.657499,788.74097,781.63116,11.657499,6.2075,8.373321,22.09,0.2
1986-04-21 06:00:00+00:00,20.3075,9.057501,788.61884,782.9023,10.4575,7.9075,6.6429024,23.34,2.6999998
1986-04-22 06:00:00+00:00,21.2575,10.0075,789.1093,783.99286,10.2075,6.3075,7.8728347,22.42,2.0
1986-04-23 06:00:00+00:00,19.8575,8.8575,789.2409,783.6528,10.157499,8.157499,5.5892463,21.5,1.8000002
1986-04-24 06:00:00+00:00,19.2075,7.0075,789.41266,782.5273,9.8575,6.8575,6.0203986,21.9,1.6
1986-04-25 06:00:00+00:00,19.407501,6.6075,787.6925,781.1479,10.057501,6.5075,5.215286,21.09,0.2
1986-04-26 06:00:00+00:00,20.907501,6.9575,786.95636,779.1697,11.557501,6.5075,6.260196,21.43,0.1
1986-04-27 06:00:00+00:00,22.0575,11.307501,788.7175,783.30804,11.807501,7.7075,5.2117205,23.04,2.5000002
1986-04-28 06:00:00+00:00,22.2575,8.057501,789.33405,781.314,12.157499,7.7575,4.8742867,24.05,0.2
1986-04-29 06:00:00+00:00,20.157501,10.157499,789.3992,783.0375,12.657499,9.8575,4.9808717,19.62,4.2999997
1986-04-30 06:00:00+00:00,20.407501,9.057501,789.75244,782.6247,11.9575,8.7575,5.7457128,21.92,1.0
1986-05-01 06:00:00+00:00,22.3575,8.5075,789.0613,781.3767,11.307501,7.4075,6.5599217,22.5,2.4
1986-05-02 06:00:00+00:00,20.7075,8.057501,790.12054,783.15735,10.4575,6.7075,7.8360934,24.42,0.8
1986-05-03 06:00:00+00:00,20.6075,9.5075,790.363,785.4112,9.7075,4.7575,8.608486,20.14,0.0
1986-05-04 06:00:00+00:00,22.2575,7.7575,790.4571,784.47784,10.1075,4.3575,7.305748,27.12,0.0
1986-05-05 06:00:00+00:00,21.3075,11.1075,788.48444,783.13293,13.0075,8.5075,5.5224495,20.32,6.7
1986-05-06 06:00:00+00:00,21.9575,8.3575,788.4329,780.32416,12.2575,8.307501,5.662681,22.75,1.6999999
1986-05-07 06:00:00+00:00,23.8075,10.807501,787.62024,781.032,13.057501,9.0075,6.6671987,24.19,2.7
1986-05-08 06:00:00+00:00,24.5075,10.7075,785.8005,778.71356,13.7575,7.8574996,7.727575,23.66,2.5
1986-05-09 06:00:00+00:00,24.7075,10.9575,786.9816,778.8054,12.557501,6.2575,7.6259327,26.73,0.8
1986-05-10 06:00:00+00:00,26.407501,12.407499,788.74615,782.0718,11.557501,6.0575,6.8670354,28.84,0.0
1986-05-11 06:00:00+00:00,26.0075,15.157499,789.8881,783.21,13.157499,9.157499,6.828795,24.56,1.8
1986-05-12 06:00:00+00:00,27.0575,12.8575,789.4131,782.4985,13.2575,7.4575,7.2472997,27.23,0.3
1986-05-13 06:00:00+00:00,26.5575,14.4575,788.9102,783.9511,13.5075,9.9575,8.733423,24.54,1.3000001
1986-05-14 06:00:00+00:00,26.7575,10.5075,788.2854,780.64014,12.3575,6.2075,5.3271585,25.46,1.1
1986-05-15 06:00:00+00:00,26.2075,13.657499,789.2535,782.7493,13.807501,8.3575,6.9750485,24.9,2.4999998
1986-05-16 06:00:00+00:00,26.657501,13.807501,789.8135,783.88965,13.5075,7.9575,6.4170594,27.13,0.3
1986-05-17 06:00:00+00:00,24.657501,13.407499,788.20776,782.0026,14.307501,9.2575,6.461132,23.76,5.1
1986-05-18 06:00:00+00:00,25.0575,12.9575,789.1393,781.8362,12.907499,7.2575,8.2317,23.42,4.2
1986-05-19 06:00:00+00:00,22.7075,11.157499,788.7766,783.4688,12.657499,10.9575,5.4845695,20.88,1.8000001
1986-05-20 06:00:00+00:00,19.9575,10.7575,788.52106,784.24286,13.4575,10.5075,4.755591,17.56,4.3
1986-05-21 06:00:00+00:00,20.3575,10.407499,788.3527,782.983,12.4575,9.907499,5.3949127,22.07,1.9000001
1986-05-22 06:00:00+00:00,21.4575,9.807501,786.99567,780.79,12.907499,9.407499,6.490582,22.55,4.9999995
1986-05-23 06:00:00+00:00,22.2075,11.657499,786.7091,781.24146,12.407499,9.0075,6.2615848,25.72,0.4
1986-05-24 06:00:00+00:00,23.5575,7.6075,787.86285,779.76355,11.307501,3.3075,7.049078,30.29,0.0
1986-05-25 06:00:00+00:00,21.407501,12.057501,787.0452,783.1206,12.807501,9.6075,4.7395296,21.75,1.8000001
1986-05-26 06:00:00+00:00,19.157501,12.9575,784.61194,781.4964,14.657499,11.8575,4.920172,10.67,15.499999
1986-05-27 06:00:00+00:00,19.3075,12.557501,783.81067,780.8998,12.7075,11.2075,6.6702733,13.7,8.200001
1986-05-28 06:00:00+00:00,18.657501,11.907499,785.46765,781.87823,13.2575,10.8575,8.02634,14.43,0.1
1986-05-29 06:00:00+00:00,20.157501,12.057501,786.19037,782.9077,12.7575,10.7575,7.3906713,18.59,1.0
1986-05-30 06:00:00+00:00,21.4575,12.407499,785.8005,782.38025,13.557501,11.1075,6.5592766,20.41,1.0
1986-05-31 06:00:00+00:00,21.2575,12.3575,784.90717,781.7981,13.7575,10.3575,6.3849797,21.11,0.0
1986-06-01 06:00:00+00:00,22.2075,12.1075,784.6591,780.36774,13.5075,9.557501,5.845369,23.74,0.0
1986-06-02 06:00:00+00:00,21.2575,13.1075,784.2679,781.0584,13.7075,11.307501,6.121343,20.3,2.2
1986-06-03 06:00:00+00:00,19.4575,12.9575,786.0125,781.4505,14.5075,12.3575,5.174435,12.48,14.5
1986-06-04 06:00:00+00:00,19.8575,10.407499,786.534,781.03876,14.1075,10.2575,5.2904344,17.39,4.3
1986-06-05 06:00:00+00:00,21.8075,10.2075,787.04645,780.76416,13.6075,9.807501,5.303554,23.72,0.8
1986-06-06 06:00:00+00:00,21.2075,12.157499,786.9791,782.577,15.2075,12.057501,4.8250628,18.21,7.7000003
1986-06-07 06:00:00+00:00,21.4575,11.1075,787.13275,782.0895,14.657499,11.0075,3.5890439,23.56,8.2
1986-06-08 06:00:00+00:00,21.657501,12.4575,787.0668,782.0294,14.7575,12.2075,4.6249595,19.99,0.8
1986-06-09 06:00:00+00:00,21.407501,11.057501,786.90936,781.592,13.7075,10.9575,4.579388,19.73,3.2
1986-06-10 06:00:00+00:00,20.2075,10.907499,789.1845,782.6846,14.157499,10.807501,4.4380035,18.85,16.5
1986-06-11 06:00:00+00:00,19.3575,13.3575,787.8998,784.7284,14.907499,12.1075,3.469104,18.66,11.1
1986-06-12 06:00:00+00:00,20.657501,12.6075,789.60834,785.0905,13.1075,11.157499,5.544583,20.13,9.3
1986-06-13 06:00:00+00:00,20.7075,12.0075,789.5084,785.7946,12.7575,10.907499,7.135719,20.54,4.7999997
1986-06-14 06:00:00+00:00,20.7575,12.557501,788.92413,785.19086,12.7075,10.7075,6.3016186,23.31,0.3
1986-06-15 06:00:00+00:00,21.0075,11.907499,788.4283,784.49866,12.807501,10.3575,4.8382254,22.92,1.4
1986-06-16 06:00:00+00:00,21.2075,12.7075,788.9968,784.9333,13.8575,10.7575,5.0428324,22.88,3.6000001
1986-06-17 06:00:00+00:00,21.3075,12.807501,789.98535,786.3838,12.557501,9.1075,6.792747,24.21,0.1
1986-06-18 06:00:00+00:00,20.8575,12.157499,789.4767,785.10864,12.1075,9.057501,6.498754,26.52,0.0
1986-06-19 06:00:00+00:00,20.657501,11.657499,788.35077,784.4006,14.4575,10.907499,4.7879524,21.19,1.5
1986-06-20 06:00:00+00:00,20.157501,10.5075,788.98663,783.9103,14.5075,10.3575,4.3163476,19.14,5.2
1986-06-21 06:00:00+00:00,20.6075,13.0075,788.9372,784.9825,13.557501,11.657499,3.7215698,18.26,7.6
1986-06-22 06:00:00+00:00,20.0075,12.7075,789.218,785.13367,14.2575,11.907499,5.284194,20.43,4.6000004
1986-06-23 06:00:00+00:00,20.9575,12.2575,788.5868,785.1064,14.157499,12.157499,5.1256604,21.3,2.1999998
1986-06-24 06:00:00+00:00,20.657501,13.3575,788.37683,783.8748,15.9575,11.9575,4.812857,19.93,3.6000001
1986-06-25 06:00:00+00:00,20.4575,13.657499,786.63635,783.2555,15.2575,11.7575,4.801595,18.45,0.8
1986-06-26 06:00:00+00:00,20.7575,12.8575,788.3885,784.1738,13.2075,11.1075,7.814364,22.73,1.6
1986-06-27 06:00:00+00:00,20.7075,13.7575,790.3399,787.2279,13.157499,10.907499,12.42521,20.73,0.70000005
1986-06-28 06:00:00+00:00,21.157501,12.5075,790.63916,786.9897,13.1075,10.407499,8.146346,24.75,0.1
1986-06-29 06:00:00+00:00,20.9575,10.557501,788.33136,784.8297,12.557501,9.907499,5.474424,23.96,0.2
1986-06-30 06:00:00+00:00,21.3075,10.557501,788.6326,783.70447,12.9575,10.4575,5.065101,24.14,0.2
1986-07-01 06:00:00+00:00,20.7575,12.807501,789.64166,784.9412,14.2575,11.907499,7.2992387,20.43,0.5
1986-07-02 06:00:00+00:00,20.907501,12.307501,789.65546,785.703,13.307501,11.657499,9.085551,19.3,2.0
1986-07-03 06:00:00+00:00,20.7575,12.9575,790.2718,786.6887,12.8575,9.807501,7.6560555,22.74,0.0
1986-07-04 06:00:00+00:00,21.8575,11.807501,790.3897,786.92224,12.157499,8.1075,6.3509355,27.35,0.0
1986-07-05 06:00:00+00:00,22.6075,13.1075,790.0843,785.8747,12.5075,6.9575,7.71357,27.28,0.1
1986-07-06 06:00:00+00:00,22.7575,11.907499,790.96136,786.19415,12.307501,7.7575,10.983624,26.19,0.0
1986-07-07 06:00:00+00:00,19.0575,10.2575,790.5416,785.4398,10.8575,8.8575,11.017269,15.99,0.0
1986-07-08 06:00:00+00:00,18.157501,11.057501,791.7525,787.13074,11.8575,9.057501,7.9884586,13.91,1.4000001
1986-07-09 06:00:00+00:00,19.657501,11.3575,790.8651,787.02167,13.2575,10.8575,5.13255,19.68,2.4
1986-07-10 06:00:00+00:00,19.3575,12.407499,790.3056,787.2213,12.9575,11.157499,4.4095883,17.23,5.5
1986-07-11 06:00:00+00:00,19.9575,11.407499,789.37146,785.9297,13.0075,10.807501,3.7476804,18.81,2.1000001
1986-07-12 06:00:00+00:00,19.407501,10.057501,789.5054,783.66284,13.907499,9.9575,6.2397766,18.9,1.1
1986-07-13 06:00:00+00:00,19.6075,11.0075,788.8968,784.15533,14.7075,10.807501,7.2459836,17.35,9.799999
1986-07-14 06:00:00+00:00,20.8075,10.7575,789.7633,786.3552,11.6075,9.1075,11.409164,22.8,0.4
1986-07-15 06:00:00+00:00,19.0575,10.0075,790.38934,786.4152,11.407499,8.6075,9.13294,21.12,0.1
1986-07-16 06:00:00+00:00,19.907501,9.657499,790.90125,786.0149,11.557501,9.5075,6.430652,23.98,1.2
1986-07-17 06:00:00+00:00,20.8075,9.6075,791.273,786.6777,11.7075,8.2075,7.926882,26.32,0.0
1986-07-18 06:00:00+00:00,20.8575,11.1075,791.4569,787.55756,11.157499,8.4575,9.276903,24.03,0.2
1986-07-19 06:00:00+00:00,20.7575,11.057501,791.2719,787.87476,11.057501,8.1075,9.403322,24.2,0.1
1986-07-20 06:00:00+00:00,20.0075,9.8575,790.204,786.3641,12.2575,8.5075,6.2505245,25.51,0.0
1986-07-21 06:00:00+00:00,21.157501,11.657499,789.81323,786.3269,12.8575,10.6075,5.5122375,21.19,6.1
1986-07-22 06:00:00+00:00,22.0575,10.9575,791.0599,785.9114,12.0075,7.5075,9.269699,26.62,0.4
1986-07-23 06:00:00+00:00,22.2075,9.657499,791.294,787.0803,11.557501,8.307501,10.008225,26.03,0.0
1986-07-24 06:00:00+00:00,20.7575,11.9575,790.7202,788.2402,12.157499,9.1075,11.534026,20.5,0.0
1986-07-25 06:00:00+00:00,21.5575,10.4575,790.30554,786.6878,12.057501,7.6575,7.5296607,26.33,0.0
1986-07-26 06:00:00+00:00,21.2575,10.9575,789.8739,785.95447,12.057501,10.057501,4.547049,24.76,0.2
1986-07-27 06:00:00+00:00,21.8075,10.9575,789.7926,784.49854,11.657499,6.7575,5.8982196,27.06,0.0
